Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Cart_Page/Button_Checkout""))",Chrome 128.0.0.0,Klik button checkout,,2024-09-16 19:28:22,2024-09-16 19:28:23,0.349s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 19:28:25,2024-09-16 19:28:25,0.001s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Negative_Case/InputData_YourInformation_Back,Chrome 128.0.0.0,,,2024-09-16 19:28:25,2024-09-16 19:28:38,12.730s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 19:28:25,2024-09-16 19:28:25,0.320s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 19:28:25,2024-09-16 19:28:26,0.323s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 19:28:26,2024-09-16 19:28:26,0.297s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 19:28:26,2024-09-16 19:28:26,0.308s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 19:28:26,2024-09-16 19:28:29,2.477s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-16 19:28:29,2024-09-16 19:28:29,0.323s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Verifikasi element FirstName Terlihat,,2024-09-16 19:28:29,2024-09-16 19:28:29,0.305s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_FirstName""), firstName)",Chrome 128.0.0.0,Input text firstName,,2024-09-16 19:28:29,2024-09-16 19:28:30,0.659s,PASSED
"namapertama = getAttribute(findTestObject(""YourInformation_Page/TextArea_FirstName""), ""value"")",Chrome 128.0.0.0,ambil atribut value firstName yang telah diinput,,2024-09-16 19:28:30,2024-09-16 19:28:31,0.531s,PASSED
println(namapertama),Chrome 128.0.0.0,print value firstName yang telah diinput,,2024-09-16 19:28:31,2024-09-16 19:28:31,0.003s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil Screenshot pada Window,,2024-09-16 19:28:31,2024-09-16 19:28:31,0.321s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Verifikasi element LastName Terlihat,,2024-09-16 19:28:31,2024-09-16 19:28:31,0.316s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,Input text lastName,,2024-09-16 19:28:31,2024-09-16 19:28:32,0.636s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,ambil atribut value lastName yang telah diinput,,2024-09-16 19:28:32,2024-09-16 19:28:32,0.427s,PASSED
println(namaterakhir),Chrome 128.0.0.0,print value lastName yang telah diinput,,2024-09-16 19:28:32,2024-09-16 19:28:32,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil Screenshot pada window,,2024-09-16 19:28:32,2024-09-16 19:28:33,0.334s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Verifikasi element postalCode Terlihat,,2024-09-16 19:28:33,2024-09-16 19:28:33,0.320s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_PostalCode""), postalCode)",Chrome 128.0.0.0,Input text PostalCode,,2024-09-16 19:28:33,2024-09-16 19:28:34,0.636s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_PostalCode""), ""value"")",Chrome 128.0.0.0,ambil atribut value postalcode yang telah diinput,,2024-09-16 19:28:34,2024-09-16 19:28:34,0.522s,PASSED
println(postalcode),Chrome 128.0.0.0,print value postalCode,,2024-09-16 19:28:34,2024-09-16 19:28:34,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil screenshot pada window,,2024-09-16 19:28:34,2024-09-16 19:28:35,0.319s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue Terlihat,,2024-09-16 19:28:35,2024-09-16 19:28:35,0.311s,PASSED
"verifyElementClickable(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue dapat diklik,,2024-09-16 19:28:35,2024-09-16 19:28:35,0.303s,PASSED
"click(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,klik button Continue,,2024-09-16 19:28:35,2024-09-16 19:28:35,0.341s,PASSED
back(),Chrome 128.0.0.0,Tekan button back browser,,2024-09-16 19:28:35,2024-09-16 19:28:35,0.030s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 19:28:38,2024-09-16 19:28:38,0.000s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Negative_Case/FirstName_Null,Chrome 128.0.0.0,,,2024-09-16 19:28:38,2024-09-16 19:28:49,11.726s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 19:28:38,2024-09-16 19:28:38,0.315s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 19:28:38,2024-09-16 19:28:38,0.307s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 19:28:38,2024-09-16 19:28:39,0.301s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 19:28:39,2024-09-16 19:28:39,0.302s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 19:28:39,2024-09-16 19:28:39,0.300s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-16 19:28:39,2024-09-16 19:28:40,0.309s,PASSED
"clearText(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Clear text yang ada pada text field FirstName,,2024-09-16 19:28:40,2024-09-16 19:28:40,0.333s,PASSED
"clearText(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Clear text yang ada pada text field LastName,,2024-09-16 19:28:40,2024-09-16 19:28:40,0.328s,PASSED
"clearText(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Clear text yang ada pada text field PostalCode,,2024-09-16 19:28:40,2024-09-16 19:28:41,0.325s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Verifikasi element FirstName Terlihat,,2024-09-16 19:28:41,2024-09-16 19:28:41,0.316s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_FirstName""), firstName)",Chrome 128.0.0.0,Input text firstName,,2024-09-16 19:28:41,2024-09-16 19:28:42,0.646s,PASSED
"namapertama = getAttribute(findTestObject(""YourInformation_Page/TextArea_FirstName""), ""value"")",Chrome 128.0.0.0,ambil atribut value firstName yang telah diinput,,2024-09-16 19:28:42,2024-09-16 19:28:42,0.316s,PASSED
println(namapertama),Chrome 128.0.0.0,print value firstName yang telah diinput,,2024-09-16 19:28:42,2024-09-16 19:28:42,0.000s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Verifikasi element LastName Terlihat,,2024-09-16 19:28:42,2024-09-16 19:28:42,0.325s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,Input text lastName,,2024-09-16 19:28:42,2024-09-16 19:28:43,0.648s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,ambil atribut value lastName yang telah diinput,,2024-09-16 19:28:43,2024-09-16 19:28:43,0.532s,PASSED
println(namaterakhir),Chrome 128.0.0.0,print value lastName yang telah diinput,,2024-09-16 19:28:43,2024-09-16 19:28:43,0.000s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil Screenshot pada window,,2024-09-16 19:28:43,2024-09-16 19:28:44,0.334s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Verifikasi element postalCode Terlihat,,2024-09-16 19:28:44,2024-09-16 19:28:44,0.317s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_PostalCode""), postalCode)",Chrome 128.0.0.0,Input text PostalCode,,2024-09-16 19:28:44,2024-09-16 19:28:45,0.640s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_PostalCode""), ""value"")",Chrome 128.0.0.0,ambil atribut value postalcode yang telah diinput,,2024-09-16 19:28:45,2024-09-16 19:28:45,0.525s,PASSED
println(postalcode),Chrome 128.0.0.0,print value postalCode,,2024-09-16 19:28:45,2024-09-16 19:28:45,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil screenshot pada window,,2024-09-16 19:28:45,2024-09-16 19:28:46,0.326s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue Terlihat,,2024-09-16 19:28:46,2024-09-16 19:28:46,0.317s,PASSED
"verifyElementClickable(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue dapat diklik,,2024-09-16 19:28:46,2024-09-16 19:28:46,0.299s,PASSED
"click(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,klik button Continue,,2024-09-16 19:28:46,2024-09-16 19:28:47,0.336s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_ErrorMessage""))",Chrome 128.0.0.0,Verifikasi element error message terlihat,,2024-09-16 19:28:47,2024-09-16 19:28:47,0.429s,PASSED
"errorMessageFirstNameNull = getText(findTestObject(""YourInformation_Page/Label_ErrorMessage""))",Chrome 128.0.0.0,Mengambil teks error message pada field error message dan store ke variabel,,2024-09-16 19:28:47,2024-09-16 19:28:47,0.303s,PASSED
if (errorMessageFirstNameNull.equals(errorFirstNameNull)),Chrome 128.0.0.0,Jika error message sudah sesuai akan menamppilkan error message sudah sesuai jika belum akan menampilkan BELUM sesuai,,2024-09-16 19:28:47,2024-09-16 19:28:47,0.001s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 19:28:49,2024-09-16 19:28:49,0.000s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Negative_Case/LastName_Null,Chrome 128.0.0.0,,,2024-09-16 19:28:49,2024-09-16 19:29:02,12.451s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 19:28:50,2024-09-16 19:28:50,0.312s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 19:28:50,2024-09-16 19:28:50,0.328s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 19:28:50,2024-09-16 19:28:50,0.298s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 19:28:50,2024-09-16 19:28:51,0.320s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 19:28:51,2024-09-16 19:28:51,0.299s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-16 19:28:51,2024-09-16 19:28:51,0.307s,PASSED
"clearText(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Clear text yang ada pada text field FirstName,,2024-09-16 19:28:51,2024-09-16 19:28:52,0.322s,PASSED
"clearText(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Clear text yang ada pada text field LastName,,2024-09-16 19:28:52,2024-09-16 19:28:52,0.326s,PASSED
"clearText(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Clear text yang ada pada text field PostalCode,,2024-09-16 19:28:52,2024-09-16 19:28:52,0.326s,PASSED
refresh(),Chrome 128.0.0.0,,,2024-09-16 19:28:52,2024-09-16 19:28:53,0.239s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Verifikasi element FirstName Terlihat,,2024-09-16 19:28:53,2024-09-16 19:28:53,0.538s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_FirstName""), firstName)",Chrome 128.0.0.0,Input text firstName,,2024-09-16 19:28:53,2024-09-16 19:28:54,0.883s,PASSED
"namapertama = getAttribute(findTestObject(""YourInformation_Page/TextArea_FirstName""), ""value"")",Chrome 128.0.0.0,ambil atribut value firstName yang telah diinput,,2024-09-16 19:28:54,2024-09-16 19:28:54,0.434s,PASSED
println(namapertama),Chrome 128.0.0.0,print value firstName yang telah diinput,,2024-09-16 19:28:54,2024-09-16 19:28:54,0.001s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Verifikasi element LastName Terlihat,,2024-09-16 19:28:54,2024-09-16 19:28:55,0.309s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,Input text lastName,,2024-09-16 19:28:55,2024-09-16 19:28:55,0.647s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,ambil atribut value lastName yang telah diinput,,2024-09-16 19:28:55,2024-09-16 19:28:56,0.311s,PASSED
println(namaterakhir),Chrome 128.0.0.0,print value lastName yang telah diinput,,2024-09-16 19:28:56,2024-09-16 19:28:56,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil Screenshot pada window,,2024-09-16 19:28:56,2024-09-16 19:28:56,0.338s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Verifikasi element postalCode Terlihat,,2024-09-16 19:28:56,2024-09-16 19:28:56,0.315s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_PostalCode""), postalCode)",Chrome 128.0.0.0,Input text PostalCode,,2024-09-16 19:28:56,2024-09-16 19:28:57,0.663s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_PostalCode""), ""value"")",Chrome 128.0.0.0,ambil atribut value postalcode yang telah diinput,,2024-09-16 19:28:57,2024-09-16 19:28:58,0.526s,PASSED
println(postalcode),Chrome 128.0.0.0,print value postalCode,,2024-09-16 19:28:58,2024-09-16 19:28:58,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil screenshot pada window,,2024-09-16 19:28:58,2024-09-16 19:28:58,0.334s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue Terlihat,,2024-09-16 19:28:58,2024-09-16 19:28:58,0.313s,PASSED
"verifyElementClickable(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue dapat diklik,,2024-09-16 19:28:58,2024-09-16 19:28:59,0.298s,PASSED
"click(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,klik button Continue,,2024-09-16 19:28:59,2024-09-16 19:28:59,0.339s,PASSED
