Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-15 20:08:08,2024-09-15 20:08:08,0.338s,PASSED
"verifyElementClickable(findTestObject(""Login_Page/Button_Login""))",Chrome 128.0.0.0,Verifikasi button Login dapat diklik,,2024-09-15 20:08:08,2024-09-15 20:08:09,0.306s,PASSED
"click(findTestObject(""Login_Page/Button_Login""))",Chrome 128.0.0.0,Klik button Login,,2024-09-15 20:08:09,2024-09-15 20:08:09,0.395s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Label_TitleProducts""))",Chrome 128.0.0.0,Verifikasi title product pada product page tampil,,2024-09-15 20:08:09,2024-09-15 20:08:10,0.438s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-15 20:08:10,2024-09-15 20:08:10,0.690s,PASSED
,,,,,,,
Test Cases/Product_Page/Positive_Case/AddToCart_Products,Chrome 128.0.0.0,,,2024-09-15 20:08:12,2024-09-15 20:08:27,14.325s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-15 20:08:13,2024-09-15 20:08:13,0.330s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-15 20:08:13,2024-09-15 20:08:13,0.353s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-15 20:08:13,2024-09-15 20:08:14,0.318s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-15 20:08:14,2024-09-15 20:08:14,0.341s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-15 20:08:14,2024-09-15 20:08:14,0.329s,PASSED
packaged.verifyproduct.verifyProductName(),Chrome 128.0.0.0,Verifikasi apakah nama product sesuai dengan product data di Excel,,2024-09-15 20:08:14,2024-09-15 20:08:18,3.367s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-15 20:08:18,2024-09-15 20:08:18,0.408s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Backpack""))",Chrome 128.0.0.0,Verifikasi button add to cart terlihat,,2024-09-15 20:08:18,2024-09-15 20:08:18,0.328s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Backpack""))",Chrome 128.0.0.0,Verifikasi button add to cart dapat diklik,,2024-09-15 20:08:18,2024-09-15 20:08:19,0.332s,PASSED
"click(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Backpack""))",Chrome 128.0.0.0,Klik button add to cart,,2024-09-15 20:08:19,2024-09-15 20:08:19,0.344s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_Remove_Sauce Labs Backpack""))",Chrome 128.0.0.0,Verifikasi button remove terlihat,,2024-09-15 20:08:19,2024-09-15 20:08:20,0.441s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_Remove_Sauce Labs Backpack""))",Chrome 128.0.0.0,Verifikasi button remove dapat diklik,,2024-09-15 20:08:20,2024-09-15 20:08:20,0.315s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-15 20:08:20,2024-09-15 20:08:20,0.368s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Verifikasi button add to cart terlihat,,2024-09-15 20:08:20,2024-09-15 20:08:21,0.327s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Verifikasi button add to cart dapat diklik,,2024-09-15 20:08:21,2024-09-15 20:08:21,0.327s,PASSED
"click(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Klik button add to cart,,2024-09-15 20:08:21,2024-09-15 20:08:21,0.338s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_Remove_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Verifikasi button remove terlihat,,2024-09-15 20:08:21,2024-09-15 20:08:22,0.544s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_Remove_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Verifikasi button remove dapat diklik,,2024-09-15 20:08:22,2024-09-15 20:08:22,0.300s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-15 20:08:22,2024-09-15 20:08:22,0.358s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Verifikasi button add to cart terlihat,,2024-09-15 20:08:22,2024-09-15 20:08:23,0.328s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Verifikasi button add to cart dapat diklik,,2024-09-15 20:08:23,2024-09-15 20:08:23,0.299s,PASSED
"click(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Klik button add to cart,,2024-09-15 20:08:23,2024-09-15 20:08:23,0.337s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_Remove_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Verifikasi button remove terlihat,,2024-09-15 20:08:23,2024-09-15 20:08:24,0.542s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_Remove_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Verifikasi button remove dapat diklik,,2024-09-15 20:08:24,2024-09-15 20:08:24,0.330s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-15 20:08:24,2024-09-15 20:08:25,0.362s,PASSED
,,,,,,,
Test Cases/Cart_Page/Positive_Case/ProductCart,Chrome 128.0.0.0,,,2024-09-15 20:08:27,2024-09-15 20:08:34,7.599s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-15 20:08:27,2024-09-15 20:08:27,0.323s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-15 20:08:27,2024-09-15 20:08:28,0.311s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-15 20:08:28,2024-09-15 20:08:28,0.295s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-15 20:08:28,2024-09-15 20:08:28,0.324s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-15 20:08:28,2024-09-15 20:08:28,0.300s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart terlihat,,2024-09-15 20:08:28,2024-09-15 20:08:29,0.321s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-15 20:08:29,2024-09-15 20:08:29,0.295s,PASSED
"click(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Klik button Cart,,2024-09-15 20:08:29,2024-09-15 20:08:29,0.328s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-15 20:08:29,2024-09-15 20:08:30,0.578s,PASSED
packaged.verifyproduct.verifyProductCountCart(),Chrome 128.0.0.0,Verifikasi bahwa product count dengan product yang ada di cart sudah sesuai,,2024-09-15 20:08:30,2024-09-15 20:08:31,1.271s,PASSED
"verifyElementVisible(findTestObject(""Cart_Page/Button_Checkout""))",Chrome 128.0.0.0,Verifikasi button checkout terlihat,,2024-09-15 20:08:31,2024-09-15 20:08:32,0.314s,PASSED
"verifyElementClickable(findTestObject(""Cart_Page/Button_Checkout""))",Chrome 128.0.0.0,Verifikasi button checkout dapat diklik,,2024-09-15 20:08:32,2024-09-15 20:08:32,0.297s,PASSED
"click(findTestObject(""Cart_Page/Button_Checkout""))",Chrome 128.0.0.0,Klik button checkout,,2024-09-15 20:08:32,2024-09-15 20:08:32,0.353s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Positive_Case/InputData_YourInformation,Chrome 128.0.0.0,,,2024-09-15 20:08:34,2024-09-15 20:08:46,11.881s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-15 20:08:35,2024-09-15 20:08:35,0.315s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-15 20:08:35,2024-09-15 20:08:35,0.311s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-15 20:08:35,2024-09-15 20:08:35,0.299s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-15 20:08:35,2024-09-15 20:08:36,0.317s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-15 20:08:36,2024-09-15 20:08:37,1.705s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-15 20:08:37,2024-09-15 20:08:38,0.324s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Verifikasi element FirstName Terlihat,,2024-09-15 20:08:38,2024-09-15 20:08:38,0.314s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_FirstName""), firstName)",Chrome 128.0.0.0,Input text firstName,,2024-09-15 20:08:38,2024-09-15 20:08:39,0.656s,PASSED
"namapertama = getAttribute(findTestObject(""YourInformation_Page/TextArea_FirstName""), ""value"")",Chrome 128.0.0.0,ambil atribut value firstName yang telah diinput,,2024-09-15 20:08:39,2024-09-15 20:08:39,0.526s,PASSED
println(namapertama),Chrome 128.0.0.0,print value firstName yang telah diinput,,2024-09-15 20:08:39,2024-09-15 20:08:39,0.002s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil Screenshot pada Window,,2024-09-15 20:08:39,2024-09-15 20:08:40,0.321s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Verifikasi element LastName Terlihat,,2024-09-15 20:08:40,2024-09-15 20:08:40,0.315s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,Input text lastName,,2024-09-15 20:08:40,2024-09-15 20:08:41,0.645s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,ambil atribut value lastName yang telah diinput,,2024-09-15 20:08:41,2024-09-15 20:08:41,0.433s,PASSED
println(namaterakhir),Chrome 128.0.0.0,print value lastName yang telah diinput,,2024-09-15 20:08:41,2024-09-15 20:08:41,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil Screenshot pada window,,2024-09-15 20:08:41,2024-09-15 20:08:41,0.318s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Verifikasi element postalCode Terlihat,,2024-09-15 20:08:41,2024-09-15 20:08:42,0.318s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_PostalCode""), postalCode)",Chrome 128.0.0.0,Input text PostalCode,,2024-09-15 20:08:42,2024-09-15 20:08:42,0.641s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_PostalCode""), ""value"")",Chrome 128.0.0.0,ambil atribut value postalcode yang telah diinput,,2024-09-15 20:08:42,2024-09-15 20:08:43,0.528s,PASSED
println(postalcode),Chrome 128.0.0.0,print value postalCode,,2024-09-15 20:08:43,2024-09-15 20:08:43,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil screenshot pada window,,2024-09-15 20:08:43,2024-09-15 20:08:43,0.323s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue Terlihat,,2024-09-15 20:08:43,2024-09-15 20:08:43,0.315s,PASSED
"verifyElementClickable(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue dapat diklik,,2024-09-15 20:08:43,2024-09-15 20:08:44,0.299s,PASSED
"click(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,klik button Continue,,2024-09-15 20:08:44,2024-09-15 20:08:44,0.358s,PASSED
,,,,,,,
Test Cases/Checkout_Overview_Page/Positive_Case/Checkout_Product,Chrome 128.0.0.0,,,2024-09-15 20:08:46,2024-09-15 20:08:57,10.565s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-15 20:08:46,2024-09-15 20:08:47,0.318s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-15 20:08:47,2024-09-15 20:08:47,0.327s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-15 20:08:47,2024-09-15 20:08:47,0.310s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-15 20:08:47,2024-09-15 20:08:48,0.314s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-15 20:08:48,2024-09-15 20:08:48,0.305s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Overview_Page/Label_CheckoutOverview""))",Chrome 128.0.0.0,Verifikasi element title checkout overview terlihat,,2024-09-15 20:08:48,2024-09-15 20:08:48,0.326s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot window,,2024-09-15 20:08:48,2024-09-15 20:08:49,0.335s,PASSED
packaged.verifyproduct.verifyProductPrice(),Chrome 128.0.0.0,Verifikasi harga produk dengan harga total + tax sudah sesuai,,2024-09-15 20:08:49,2024-09-15 20:08:51,2.255s,PASSED
packaged.verifyproduct.verifyProductCountCart(),Chrome 128.0.0.0,Verifikasi quantity barang yang dicheckout sudah sesuai,,2024-09-15 20:08:51,2024-09-15 20:08:52,1.226s,PASSED
"scrollToElement(findTestObject(""Checkout_Overview_Page/Label_SubTotalProductPrice""), 0)",Chrome 128.0.0.0,Scroll window ke element Item Total,,2024-09-15 20:08:52,2024-09-15 20:08:52,0.340s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot window,,2024-09-15 20:08:52,2024-09-15 20:08:53,0.336s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Overview_Page/Label_SubTotalProductPrice""))",Chrome 128.0.0.0,Verifikasi element item total terlihat,,2024-09-15 20:08:53,2024-09-15 20:08:53,0.319s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Overview_Page/Label_TaxProductPrice""))",Chrome 128.0.0.0,Verifikasi element tax terlihat,,2024-09-15 20:08:53,2024-09-15 20:08:53,0.312s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Overview_Page/Label_FinalTotalProductPrice""))",Chrome 128.0.0.0,Verifikasi element Total terlihat,,2024-09-15 20:08:53,2024-09-15 20:08:54,0.313s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Overview_Page/Button_Finish""))",Chrome 128.0.0.0,Verifikasi button Finish terlihat,,2024-09-15 20:08:54,2024-09-15 20:08:54,0.312s,PASSED
"verifyElementClickable(findTestObject(""Checkout_Overview_Page/Button_Finish""))",Chrome 128.0.0.0,Verifikasi button Finish dapat diklik,,2024-09-15 20:08:54,2024-09-15 20:08:54,0.315s,PASSED
"click(findTestObject(""Checkout_Overview_Page/Button_Finish""))",Chrome 128.0.0.0,Klik button Finish,,2024-09-15 20:08:54,2024-09-15 20:08:55,0.349s,PASSED
,,,,,,,
Test Cases/Checkout_Complete_Page/Positive_Case/Checkout_Complete,Chrome 128.0.0.0,,,2024-09-15 20:08:57,2024-09-15 20:09:03,6.610s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-15 20:08:57,2024-09-15 20:08:57,0.328s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-15 20:08:57,2024-09-15 20:08:58,0.328s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-15 20:08:58,2024-09-15 20:08:58,0.296s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-15 20:08:58,2024-09-15 20:08:58,0.323s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-15 20:08:58,2024-09-15 20:08:59,0.299s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Complete_Page/Label_CheckoutComplete""))",Chrome 128.0.0.0,Verifikasi label checkout terlihat,,2024-09-15 20:08:59,2024-09-15 20:08:59,0.325s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Complete_Page/Image_CheckoutSuccess""))",Chrome 128.0.0.0,Verifikasi Image terlihat,,2024-09-15 20:08:59,2024-09-15 20:08:59,0.325s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Complete_Page/Label_Thankyou""))",Chrome 128.0.0.0,Verifikasi label thankyou terlihat,,2024-09-15 20:08:59,2024-09-15 20:09:00,0.340s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Complete_Page/Label_YourOrderDispatched""))",Chrome 128.0.0.0,Verifikasi label your order dispatched terlihat,,2024-09-15 20:09:00,2024-09-15 20:09:00,0.314s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Complete_Page/Button_BackHome""))",Chrome 128.0.0.0,Verifikasi Buton Back Home terlihat,,2024-09-15 20:09:00,2024-09-15 20:09:00,0.328s,PASSED
"verifyElementClickable(findTestObject(""Checkout_Complete_Page/Button_BackHome""))",Chrome 128.0.0.0,Verifikasi button Back Home dapat diklik,,2024-09-15 20:09:00,2024-09-15 20:09:00,0.298s,PASSED
"click(findTestObject(""Checkout_Complete_Page/Button_BackHome""))",Chrome 128.0.0.0,Klik button Back home,,2024-09-15 20:09:00,2024-09-15 20:09:01,0.352s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Label_TitleProducts""))",Chrome 128.0.0.0,Verifikasi label title produk terlihat setelah klik back home,,2024-09-15 20:09:01,2024-09-15 20:09:01,0.518s,PASSED
