Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Backpack""))",Chrome 128.0.0.0,Klik button add to cart,,2024-09-15 17:20:30,2024-09-15 17:20:30,0.357s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_Remove_Sauce Labs Backpack""))",Chrome 128.0.0.0,Verifikasi button remove terlihat,,2024-09-15 17:20:30,2024-09-15 17:20:31,0.458s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_Remove_Sauce Labs Backpack""))",Chrome 128.0.0.0,Verifikasi button remove dapat diklik,,2024-09-15 17:20:31,2024-09-15 17:20:31,0.344s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-15 17:20:31,2024-09-15 17:20:31,0.382s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Verifikasi button add to cart terlihat,,2024-09-15 17:20:31,2024-09-15 17:20:32,0.332s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Verifikasi button add to cart dapat diklik,,2024-09-15 17:20:32,2024-09-15 17:20:32,0.346s,PASSED
"click(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Klik button add to cart,,2024-09-15 17:20:32,2024-09-15 17:20:32,0.348s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_Remove_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Verifikasi button remove terlihat,,2024-09-15 17:20:32,2024-09-15 17:20:33,0.437s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_Remove_Sauce Labs Bike Light""))",Chrome 128.0.0.0,Verifikasi button remove dapat diklik,,2024-09-15 17:20:33,2024-09-15 17:20:33,0.317s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-15 17:20:33,2024-09-15 17:20:33,0.370s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Verifikasi button add to cart terlihat,,2024-09-15 17:20:33,2024-09-15 17:20:34,0.328s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Verifikasi button add to cart dapat diklik,,2024-09-15 17:20:34,2024-09-15 17:20:34,0.319s,PASSED
"click(findTestObject(""Product_Page/Button_AddToCart_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Klik button add to cart,,2024-09-15 17:20:34,2024-09-15 17:20:34,0.332s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Button_Remove_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Verifikasi button remove terlihat,,2024-09-15 17:20:34,2024-09-15 17:20:35,0.453s,PASSED
"verifyElementClickable(findTestObject(""Product_Page/Button_Remove_Sauce Labs Bolt T-Shirt""))",Chrome 128.0.0.0,Verifikasi button remove dapat diklik,,2024-09-15 17:20:35,2024-09-15 17:20:35,0.317s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-15 17:20:35,2024-09-15 17:20:36,0.373s,PASSED
,,,,,,,
Test Cases/Cart_Page/Positive_Case/ProductCart,Chrome 128.0.0.0,,,2024-09-15 17:20:38,2024-09-15 17:20:44,6.209s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart terlihat,,2024-09-15 17:20:38,2024-09-15 17:20:38,0.340s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-15 17:20:38,2024-09-15 17:20:39,0.322s,PASSED
"click(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Klik button Cart,,2024-09-15 17:20:39,2024-09-15 17:20:39,0.348s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot pada window,,2024-09-15 17:20:39,2024-09-15 17:20:39,0.557s,PASSED
packaged.verifyproduct.verifyProductCountCart(),Chrome 128.0.0.0,Verifikasi bahwa product count dengan product yang ada di cart sudah sesuai,,2024-09-15 17:20:39,2024-09-15 17:20:41,1.317s,PASSED
"verifyElementVisible(findTestObject(""Cart_Page/Button_Checkout""))",Chrome 128.0.0.0,Verifikasi button checkout terlihat,,2024-09-15 17:20:41,2024-09-15 17:20:41,0.322s,PASSED
"verifyElementClickable(findTestObject(""Cart_Page/Button_Checkout""))",Chrome 128.0.0.0,Verifikasi button checkout dapat diklik,,2024-09-15 17:20:41,2024-09-15 17:20:41,0.314s,PASSED
"click(findTestObject(""Cart_Page/Button_Checkout""))",Chrome 128.0.0.0,Klik button checkout,,2024-09-15 17:20:41,2024-09-15 17:20:42,0.347s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Positive_Case/InputData_YourInformation,Chrome 128.0.0.0,,,2024-09-15 17:20:44,2024-09-15 17:20:53,8.897s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,,,2024-09-15 17:20:44,2024-09-15 17:20:45,0.326s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_FirstName""), firstName)",Chrome 128.0.0.0,,,2024-09-15 17:20:45,2024-09-15 17:20:45,0.678s,PASSED
"namapertama = getAttribute(findTestObject(""YourInformation_Page/TextArea_FirstName""), ""value"")",Chrome 128.0.0.0,,,2024-09-15 17:20:45,2024-09-15 17:20:46,0.530s,PASSED
println(namapertama),Chrome 128.0.0.0,,,2024-09-15 17:20:46,2024-09-15 17:20:46,0.002s,PASSED
takeScreenshot(),Chrome 128.0.0.0,,,2024-09-15 17:20:46,2024-09-15 17:20:46,0.327s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,,,2024-09-15 17:20:46,2024-09-15 17:20:46,0.326s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,,,2024-09-15 17:20:46,2024-09-15 17:20:47,0.653s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,,,2024-09-15 17:20:47,2024-09-15 17:20:49,1.563s,PASSED
println(namaterakhir),Chrome 128.0.0.0,,,2024-09-15 17:20:49,2024-09-15 17:20:49,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,,,2024-09-15 17:20:49,2024-09-15 17:20:49,0.326s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,,,2024-09-15 17:20:49,2024-09-15 17:20:49,0.327s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), postalCode)",Chrome 128.0.0.0,,,2024-09-15 17:20:49,2024-09-15 17:20:50,0.633s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,,,2024-09-15 17:20:50,2024-09-15 17:20:50,0.526s,PASSED
println(postalcode),Chrome 128.0.0.0,,,2024-09-15 17:20:50,2024-09-15 17:20:50,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,,,2024-09-15 17:20:50,2024-09-15 17:20:51,0.326s,PASSED
