Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
takeScreenshot(),Chrome 128.0.0.0,Mengambil Screenshot pada Window,,2024-09-16 19:04:38,2024-09-16 19:04:38,0.337s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Verifikasi element LastName Terlihat,,2024-09-16 19:04:38,2024-09-16 19:04:38,0.314s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,Input text lastName,,2024-09-16 19:04:38,2024-09-16 19:04:39,0.641s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,ambil atribut value lastName yang telah diinput,,2024-09-16 19:04:39,2024-09-16 19:04:39,0.524s,PASSED
println(namaterakhir),Chrome 128.0.0.0,print value lastName yang telah diinput,,2024-09-16 19:04:39,2024-09-16 19:04:39,0.000s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil Screenshot pada window,,2024-09-16 19:04:39,2024-09-16 19:04:40,0.333s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Verifikasi element postalCode Terlihat,,2024-09-16 19:04:40,2024-09-16 19:04:40,0.317s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_PostalCode""), postalCode)",Chrome 128.0.0.0,Input text PostalCode,,2024-09-16 19:04:40,2024-09-16 19:04:41,0.642s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_PostalCode""), ""value"")",Chrome 128.0.0.0,ambil atribut value postalcode yang telah diinput,,2024-09-16 19:04:41,2024-09-16 19:04:41,0.434s,PASSED
println(postalcode),Chrome 128.0.0.0,print value postalCode,,2024-09-16 19:04:41,2024-09-16 19:04:41,0.000s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil screenshot pada window,,2024-09-16 19:04:41,2024-09-16 19:04:41,0.326s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue Terlihat,,2024-09-16 19:04:41,2024-09-16 19:04:42,0.328s,PASSED
"verifyElementClickable(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue dapat diklik,,2024-09-16 19:04:42,2024-09-16 19:04:42,0.314s,PASSED
"click(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,klik button Continue,,2024-09-16 19:04:42,2024-09-16 19:04:42,0.354s,PASSED
back(),Chrome 128.0.0.0,Tekan button back browser,,2024-09-16 19:04:42,2024-09-16 19:04:42,0.032s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 19:04:44,2024-09-16 19:04:44,0.001s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Negative_Case/InputData_YourInformation_Back,Chrome 128.0.0.0,,,2024-09-16 19:04:45,2024-09-16 19:04:55,10.344s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 19:04:45,2024-09-16 19:04:45,0.332s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 19:04:45,2024-09-16 19:04:45,0.320s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 19:04:45,2024-09-16 19:04:45,0.312s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 19:04:45,2024-09-16 19:04:46,0.320s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 19:04:46,2024-09-16 19:04:46,0.326s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-16 19:04:46,2024-09-16 19:04:46,0.322s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Verifikasi element FirstName Terlihat,,2024-09-16 19:04:46,2024-09-16 19:04:47,0.303s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_FirstName""), firstName)",Chrome 128.0.0.0,Input text firstName,,2024-09-16 19:04:47,2024-09-16 19:04:47,0.652s,PASSED
"namapertama = getAttribute(findTestObject(""YourInformation_Page/TextArea_FirstName""), ""value"")",Chrome 128.0.0.0,ambil atribut value firstName yang telah diinput,,2024-09-16 19:04:47,2024-09-16 19:04:48,0.531s,PASSED
println(namapertama),Chrome 128.0.0.0,print value firstName yang telah diinput,,2024-09-16 19:04:48,2024-09-16 19:04:48,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil Screenshot pada Window,,2024-09-16 19:04:48,2024-09-16 19:04:48,0.333s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Verifikasi element LastName Terlihat,,2024-09-16 19:04:48,2024-09-16 19:04:49,0.314s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,Input text lastName,,2024-09-16 19:04:49,2024-09-16 19:04:49,0.633s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,ambil atribut value lastName yang telah diinput,,2024-09-16 19:04:49,2024-09-16 19:04:50,0.518s,PASSED
println(namaterakhir),Chrome 128.0.0.0,print value lastName yang telah diinput,,2024-09-16 19:04:50,2024-09-16 19:04:50,0.000s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil Screenshot pada window,,2024-09-16 19:04:50,2024-09-16 19:04:50,0.336s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Verifikasi element postalCode Terlihat,,2024-09-16 19:04:50,2024-09-16 19:04:50,0.301s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_PostalCode""), postalCode)",Chrome 128.0.0.0,Input text PostalCode,,2024-09-16 19:04:50,2024-09-16 19:04:51,0.644s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_PostalCode""), ""value"")",Chrome 128.0.0.0,ambil atribut value postalcode yang telah diinput,,2024-09-16 19:04:51,2024-09-16 19:04:52,0.529s,PASSED
println(postalcode),Chrome 128.0.0.0,print value postalCode,,2024-09-16 19:04:52,2024-09-16 19:04:52,0.000s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil screenshot pada window,,2024-09-16 19:04:52,2024-09-16 19:04:52,0.319s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue Terlihat,,2024-09-16 19:04:52,2024-09-16 19:04:52,0.317s,PASSED
"verifyElementClickable(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue dapat diklik,,2024-09-16 19:04:52,2024-09-16 19:04:52,0.298s,PASSED
"click(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,klik button Continue,,2024-09-16 19:04:52,2024-09-16 19:04:53,0.331s,PASSED
back(),Chrome 128.0.0.0,Tekan button back browser,,2024-09-16 19:04:53,2024-09-16 19:04:53,0.021s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 19:04:55,2024-09-16 19:04:55,0.000s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Negative_Case/InputData_YourInformation_Back,Chrome 128.0.0.0,,,2024-09-16 19:04:55,2024-09-16 19:05:05,10.286s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 19:04:55,2024-09-16 19:04:55,0.312s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 19:04:55,2024-09-16 19:04:56,0.321s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 19:04:56,2024-09-16 19:04:56,0.301s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 19:04:56,2024-09-16 19:04:56,0.323s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 19:04:56,2024-09-16 19:04:56,0.299s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-16 19:04:56,2024-09-16 19:04:57,0.316s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_FirstName""))",Chrome 128.0.0.0,Verifikasi element FirstName Terlihat,,2024-09-16 19:04:57,2024-09-16 19:04:57,0.324s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_FirstName""), firstName)",Chrome 128.0.0.0,Input text firstName,,2024-09-16 19:04:57,2024-09-16 19:04:58,0.647s,PASSED
"namapertama = getAttribute(findTestObject(""YourInformation_Page/TextArea_FirstName""), ""value"")",Chrome 128.0.0.0,ambil atribut value firstName yang telah diinput,,2024-09-16 19:04:58,2024-09-16 19:04:58,0.518s,PASSED
println(namapertama),Chrome 128.0.0.0,print value firstName yang telah diinput,,2024-09-16 19:04:58,2024-09-16 19:04:58,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,Mengambil Screenshot pada Window,,2024-09-16 19:04:58,2024-09-16 19:04:59,0.332s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_LastName""))",Chrome 128.0.0.0,Verifikasi element LastName Terlihat,,2024-09-16 19:04:59,2024-09-16 19:04:59,0.304s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_LastName""), lastName)",Chrome 128.0.0.0,Input text lastName,,2024-09-16 19:04:59,2024-09-16 19:05:00,0.652s,PASSED
"namaterakhir = getAttribute(findTestObject(""YourInformation_Page/TextArea_LastName""), ""value"")",Chrome 128.0.0.0,ambil atribut value lastName yang telah diinput,,2024-09-16 19:05:00,2024-09-16 19:05:00,0.537s,PASSED
println(namaterakhir),Chrome 128.0.0.0,print value lastName yang telah diinput,,2024-09-16 19:05:00,2024-09-16 19:05:00,0.000s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil Screenshot pada window,,2024-09-16 19:05:00,2024-09-16 19:05:00,0.332s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/TextArea_PostalCode""))",Chrome 128.0.0.0,Verifikasi element postalCode Terlihat,,2024-09-16 19:05:00,2024-09-16 19:05:01,0.305s,PASSED
"setText(findTestObject(""YourInformation_Page/TextArea_PostalCode""), postalCode)",Chrome 128.0.0.0,Input text PostalCode,,2024-09-16 19:05:01,2024-09-16 19:05:01,0.654s,PASSED
"postalcode = getAttribute(findTestObject(""YourInformation_Page/TextArea_PostalCode""), ""value"")",Chrome 128.0.0.0,ambil atribut value postalcode yang telah diinput,,2024-09-16 19:05:01,2024-09-16 19:05:02,0.430s,PASSED
println(postalcode),Chrome 128.0.0.0,print value postalCode,,2024-09-16 19:05:02,2024-09-16 19:05:02,0.001s,PASSED
takeScreenshot(),Chrome 128.0.0.0,mengambil screenshot pada window,,2024-09-16 19:05:02,2024-09-16 19:05:02,0.327s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue Terlihat,,2024-09-16 19:05:02,2024-09-16 19:05:02,0.312s,PASSED
"verifyElementClickable(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,Verifikasi element button continue dapat diklik,,2024-09-16 19:05:02,2024-09-16 19:05:03,0.315s,PASSED
"click(findTestObject(""YourInformation_Page/Button_Continue""))",Chrome 128.0.0.0,klik button Continue,,2024-09-16 19:05:03,2024-09-16 19:05:03,0.355s,PASSED
back(),Chrome 128.0.0.0,Tekan button back browser,,2024-09-16 19:05:03,2024-09-16 19:05:03,0.026s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 19:05:05,2024-09-16 19:05:05,0.001s,PASSED
,,,,,,,
Test Cases/YourInformation_Page/Negative_Case/InputData_YourInformation_Back,Chrome 128.0.0.0,,,2024-09-16 19:05:05,2024-09-16 19:05:16,10.357s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 19:05:05,2024-09-16 19:05:06,0.322s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 19:05:06,2024-09-16 19:05:06,0.323s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 19:05:06,2024-09-16 19:05:06,0.300s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 19:05:06,2024-09-16 19:05:06,0.319s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 19:05:06,2024-09-16 19:05:07,0.297s,PASSED
"verifyElementVisible(findTestObject(""YourInformation_Page/Label_Checkout Your Information""))",Chrome 128.0.0.0,Verifikasi label checkout: Your Information terlihat,,2024-09-16 19:05:07,2024-09-16 19:05:07,0.324s,PASSED
